"","Date","year","month","day","max_tmp","min_tmp","mean_tmp","mean_RH","mean_DP","mean_press","mean_Wind_speed","Heat_Deg_days","Cold_Deg_days","spd_max_gust","precipitation","rain"
"794",2015-06-03,2015,6,3,0.477257408090194,0.18061856319621,0.378977314108366,0.702182284980745,0.355658826828154,0.983465265491524,0.180645161311015,0.16046511627907,0,0.0425531914893617,0,0
"795",2015-06-04,2015,6,4,1.0068535773378,0.478797167889662,0.862101030243228,0.584510055661104,0.563022181213353,0.980465157053869,0.257142857161817,0.0395348837209302,0,0.0425531914893617,0,0
"796",2015-06-05,2015,6,5,0.998829392955262,1.0240380450434,0.927585715314943,0.79204107830552,1.08018993175112,0.973987011578732,0.293087557625297,0,0.134020618556701,0.446808510638298,8.6,1
"797",2015-06-06,2015,6,6,0.653789464506063,0.512874722711771,0.600162288284422,0.4937954642362,0.135889117935447,0.97836869573599,0.333640552946259,0.0837209302325581,0,0.425531914893617,0,0
"798",2015-06-07,2015,6,7,0.806248967774314,0.39360328083439,0.763525679144595,0.556696619563543,0.410601254115135,0.976348542718412,0.270046082895487,0.0767441860465116,0,0.404255319148936,0,0
"799",2015-06-08,2015,6,8,0.822297336539393,0.947363546693658,0.846426504494469,0.882327770680359,1.14222170471403,0.963215537911009,0.466359446965261,0,0.0206185567010309,0.425531914893617,27.8,1
"800",2015-06-09,2015,6,9,0.830321520921932,1.06663498857104,0.900764860423501,0.896876337150193,1.21949556982528,0.962275744906442,0.181566820282512,0,0.11340206185567,0.0425531914893617,8.8,1
"801",2015-06-10,2015,6,10,0.958708471042565,1.04959621115998,0.979137489167298,0.82413350449294,1.16738888077464,0.965239707459306,0.353917050717339,0,0.185567010309278,0.361702127659574,4,1
"802",2015-06-11,2015,6,11,0.894514995982248,1.12627070950973,1.00386840729224,0.739409499358151,1.062112100856,0.967416492644313,0.527188940057304,0,0.175257731958763,0.553191489361702,0,0
"803",2015-06-12,2015,6,12,0.726007123948919,0.989960490221294,0.859314447330577,0.878904578485238,1.15462805896632,0.972083328313071,0.309677419377672,0.0116279069767442,0,0.276595744680851,11.4,1
"804",2015-06-13,2015,6,13,1.19943400251875,0.794014549994169,1.01675635096432,0.710740265263158,0.953645115485281,0.973412693952793,0.331797235047506,0,0.164948453608247,0.382978723404255,0,0
"805",2015-06-14,2015,6,14,0.934635917894946,0.802533938699696,0.966597868568291,0.508344030808729,0.525094183089204,0.977268254997169,0.22580645155582,0,0.0103092783505155,0.0425531914893617,0,0
