"","Date","year","month","day","max_tmp","min_tmp","mean_tmp","mean_RH","mean_DP","mean_press","mean_Wind_speed","Heat_Deg_days","Cold_Deg_days","spd_max_gust","precipitation","rain"
"1",2013-03-01,2013,3,1,1.2,-1.1,-0.108333333,86.79166667,-2.104166667,100.3058333,15.08333333,17.9,0,13,2.2,1
"2",2013-03-02,2013,3,2,0.2,-4.6,-1.679166667,84.70833333,-3.995833333,100.4679167,15.25,20.1,0,14,2.6,1
"3",2013-03-03,2013,3,3,-1.6,-5.2,-4.033333333,83.45833333,-6.491666667,100.28125,21.91666667,21.3,0,17,1.2,1
"4",2013-03-04,2013,3,4,-3.8,-7.2,-5.070833333,80.83333333,-7.9,100.41875,28.16666667,23.5,0,22,2,1
"5",2013-03-05,2013,3,5,1.2,-4.5,-2.1375,82.91666667,-4.704166667,101.4091667,12.79166667,19.5,0,17,1,1
"6",2013-03-06,2013,3,6,2.8,0.7,1.633333333,78.79166667,-1.691666667,101.875,29.25,16.5,0,25,0,0
"7",2013-03-07,2013,3,7,0.6,-0.8,-0.466666667,70,-5.2875,102.0458333,25.08333333,18.5,0,19,0,0
"8",2013-03-08,2013,3,8,3.2,-3.5,-0.275,68.625,-5.466666667,102.2129167,14.54166667,18.3,0,15,0,0
"9",2013-03-09,2013,3,9,4.9,-6.4,-0.679166667,70.5,-5.695833333,102.3825,3.791666667,19,0,2,0,0
"10",2013-03-10,2013,3,10,8.3,-2.7,3.420833333,62.41666667,-3.541666667,101.7395833,11,15,0,13,0,0
"11",2013-03-13,2013,3,13,4.1,0.4,2.25,72.91666667,-2.3125,100.4179167,19.625,15.9,0,15,0,0
"12",2013-03-20,2013,3,20,0.1,-5.9,-2.820833333,81.125,-5.7,100.0666667,19.08333333,20.7,0,23,0.6,1
"13",2013-03-21,2013,3,21,0.5,-5.6,-2.358333333,67.58333333,-7.670833333,100.0091667,25.29166667,20.3,0,22,0,0
"14",2013-03-22,2013,3,22,-0.9,-6.1,-2.991666667,73.875,-7.145833333,100.1004167,18.08333333,21.7,0,20,0,0
"15",2013-03-23,2013,3,23,3.2,-4.4,-0.2125,66.125,-6.0125,100.215,25.375,18.5,0,24,0,0
"16",2013-03-24,2013,3,24,3.2,-3,0.679166667,64.91666667,-5.279166667,100.6470833,13.5,18.1,0,2,0,0
"17",2013-03-25,2013,3,25,5.6,-3.2,1.704166667,70.45833333,-3.35,100.30125,19.33333333,17.3,0,22,0,0
"18",2013-03-26,2013,3,26,5.9,-1.5,2.8,59.875,-4.383333333,100.3783333,14.04166667,15.3,0,14,0,0
"19",2013-03-27,2013,3,27,7.4,-0.9,3.870833333,64.375,-2.4375,100.6845833,7.958333333,15,0,2,0.6,1
"20",2013-03-28,2013,3,28,8.5,1.4,4.929166667,78.375,1.295833333,101.1575,11.29166667,13,0,2,0,0
"21",2013-03-29,2013,3,29,7.7,2.5,5.0625,69.5,-0.204166667,101.3404167,16.29166667,13.9,0,15,0,0
"22",2013-03-30,2013,3,30,8.4,-2.5,3.35,54.41666667,-5.929166667,101.4654167,9.875,14.9,0,14,0,0
"23",2013-03-31,2013,3,31,11.4,0.4,6.230434783,56.7826087,-2.234782609,100.6634783,16.60869565,11.9,0,26,5.2,1
"24",2013-04-01,2013,4,1,6,-4.2,2.954166667,71,-2.225,99.80333333,30.66666667,17.3,0,37,1.2,1
"25",2013-04-02,2013,4,2,-1.1,-6.7,-3.658333333,47.29166667,-13.51666667,100.5133333,31.70833333,21.9,0,31,0,0
"26",2013-04-03,2013,4,3,1.7,-4.7,-1.475,45.16666667,-11.97083333,101.1441667,32.04166667,19.3,0,33,0,0
"27",2013-04-04,2013,4,4,8.6,-4.1,2.745833333,43.95833333,-8.6625,101.3895833,23.625,15.5,0,26,0,0
"28",2013-04-06,2013,4,6,1.8,-6.2,-1.85,39.70833333,-14.1375,101.9954167,16.75,20.1,0,16,0,0
"29",2013-04-07,2013,4,7,12.5,0.4,6.341666667,52.91666667,-2.845833333,100.73125,25.91666667,11.1,0,26,0.8,1
"30",2013-04-08,2013,4,8,8.6,3.3,5.8,61.79166667,-1.1125,101.3533333,16,12.3,0,18,2.6,1
"31",2013-04-09,2013,4,9,8,1.8,5.129166667,86.375,2.995833333,100.975,19.125,12.8,0,19,13,1
"32",2013-04-10,2013,4,10,9.4,4,6.791666667,68.45833333,1.025,101.0845833,10.70833333,12.6,0,16,0,0
"33",2013-04-11,2013,4,11,3.5,-1.1,0.9875,43.08333333,-10.32916667,101.705,17.04166667,16.9,0,16,0,0
"34",2013-04-14,2013,4,14,8.3,2.1,4.791666667,72.83333333,0.095833333,101.2225,17.66666667,13,0,17,0,0
"35",2013-04-15,2013,4,15,13,-0.6,7.020833333,61,-0.6125,101.98125,12.45833333,12,0,16,0,0
"36",2013-04-16,2013,4,16,13.6,7.7,10.43333333,72.79166667,5.591666667,101.1033333,23.20833333,8.2,0,25,9,1
"37",2013-04-17,2013,4,17,12.5,3.3,8.029166667,46.75,-3.320833333,102.1041667,13.70833333,9.6,0,13,0,0
"38",2013-04-18,2013,4,18,16.2,3.8,9.2625,51.375,-0.483333333,101.4454167,24.16666667,7.9,0,26,0.6,1
"39",2013-04-19,2013,4,19,21.1,6.8,14.67916667,71.91666667,9.583333333,99.75833333,34.20833333,4,0,41,3.8,1
"40",2013-04-20,2013,4,20,7.7,0.5,4.866666667,65.33333333,-1.233333333,100.6541667,35.5,13.6,0,36,0.8,1
"41",2013-04-21,2013,4,21,6.1,-2.3,1.983333333,42.66666667,-9.6625,103.1325,13.58333333,16,0,15,0,0
"42",2013-04-22,2013,4,22,13.7,-0.3,7.320833333,37.75,-7.0875,103.2054167,15.75,11.2,0,18,0,0
"43",2013-04-23,2013,4,23,14.2,3.3,8.7375,46.79166667,-2.483333333,102.1966667,22.91666667,9.2,0,23,0,0
"44",2013-04-25,2013,4,25,10.8,3.3,7,55.20833333,-1.995833333,101.4591667,26.16666667,10.9,0,36,0,0
"45",2013-04-26,2013,4,26,11,3,6.8375,62.29166667,0.070833333,102.5366667,8.5,11.3,0,2,0.6,1
"46",2013-04-27,2013,4,27,14.9,2.9,9.45,55.66666667,-0.075,102.4641667,9.208333333,9,0,2,0,0
"47",2013-04-28,2013,4,28,20.9,4.3,13.97083333,44.16666667,0.833333333,101.8725,7.333333333,5.5,0,2,0,0
"48",2013-04-29,2013,4,29,20.5,9.6,15.45,49.375,4.75,101.5383333,13.95833333,3.1,0,22,0,0
"49",2013-04-30,2013,4,30,21.7,11.6,16.24583333,59.625,8.158333333,101.8841667,9,1.1,0,2,0,0
"50",2013-05-01,2013,5,1,25.9,9.8,19.125,50.70833333,7.475,102.3529167,5.708333333,0.1,0,2,0,0
"51",2013-05-02,2013,5,2,24.4,12.2,18.30416667,52.41666667,7.991666667,102.4320833,16.45833333,0.2,0,19,0,0
"52",2013-05-03,2013,5,3,22.2,8.6,16.17083333,45.45833333,3.2,102.475,17.45833333,2.7,0,16,0,0
"53",2013-05-04,2013,5,4,24.2,9.4,17.39166667,43.83333333,3.854166667,102.0483333,7.916666667,1.1,0,2,1,1
"54",2013-05-05,2013,5,5,26.2,11.7,19.36666667,39.66666667,4.25,101.6529167,8.041666667,0,0.6,2,0,0
"55",2013-05-06,2013,5,6,26.6,12.7,20.2,32.95833333,2.758333333,101.4420833,13.125,0,1.7,13,0,0
"56",2013-05-07,2013,5,7,27.6,12.9,20.15833333,37.16666667,4.379166667,101.3329167,13,0,2.1,13,0,0
"57",2013-05-08,2013,5,8,27.7,13.2,21.04166667,47.33333333,8.691666667,101.3125,16.16666667,0,2.3,23,0.6,1
"58",2013-05-09,2013,5,9,24,16.4,19.97083333,66.625,13.01666667,100.7945833,11.41666667,0,2.5,2,0,0
"59",2013-05-10,2013,5,10,19.9,11,16.06666667,55.625,6.966666667,100.8891667,19.08333333,2.4,0,22,1,1
"60",2013-05-12,2013,5,12,12.7,4.9,10.38333333,64.375,3.3625,99.98291667,33.45833333,9.5,0,39,0.6,1
"61",2013-05-15,2013,5,15,16.8,5.3,10.67916667,63.25,3.308333333,100.3079167,18.04166667,7.2,0,24,1.6,1
"62",2013-05-16,2013,5,16,17.1,9.4,12.60833333,64.20833333,5.779166667,100.0970833,20,4.6,0,21,0,0
"63",2013-05-17,2013,5,17,19.2,6.7,13.29166667,59.29166667,5.045833333,101.4520833,11.5,4.5,0,2,0,0
"64",2013-05-18,2013,5,18,21.6,7.2,15.47916667,51.58333333,4.033333333,101.9770833,6.916666667,3.7,0,2,0,0
"65",2013-05-19,2013,5,19,20.3,8.6,14.4375,71.875,9.1125,101.75,17.16666667,3.6,0,19,4,1
"66",2013-05-20,2013,5,20,21.7,13.6,17.60833333,77.58333333,13.36666667,101.07875,13.75,0,0.1,2,3.8,1
"67",2013-05-21,2013,5,21,19.3,13.8,15.81666667,77.75,11.83333333,100.8579167,20.20833333,1.6,0,20,5.5,1
"68",2013-05-22,2013,5,22,23.1,12.8,16.80833333,84.875,14.18333333,100.3916667,11.16666667,0,0.1,25,6.7,1
"69",2013-05-23,2013,5,23,21.7,12.3,19.09166667,86.875,16.83333333,100.0995833,17.625,1.9,0,21,6.8,1
"70",2013-05-24,2013,5,24,10.9,7.6,9.1625,80.70833333,5.966666667,100.9991667,16.54166667,8.8,0,22,8.8,1
"71",2013-05-25,2013,5,25,9.3,6.8,7.9875,76.29166667,3.975,101.405,20.5,9.9,0,23,15.8,1
"72",2013-05-26,2013,5,26,12.4,6,8.625,78.125,4.808333333,101.1679167,17.5,9.5,0,25,14.2,1
"73",2013-05-27,2013,5,27,20.1,4.5,13.425,47.375,0.833333333,101.5033333,15.375,5.8,0,24,0,0
"74",2013-05-28,2013,5,28,22.5,8.2,16.57083333,48.25,4.7875,101.6066667,12.41666667,2.9,0,14,0,0
"75",2013-05-29,2013,5,29,20.6,14.5,17.01666667,85.33333333,14.3625,100.93625,14.70833333,0.4,0,18,20.4,1
"76",2013-05-30,2013,5,30,27.8,16.4,22.12083333,73.04166667,16.77083333,101.1470833,16.20833333,0,3.7,18,0,0
"77",2013-05-31,2013,5,31,31.4,19.4,25.3375,63.54166667,17.62083333,100.93875,20.375,0,7.4,26,0,0
"78",2013-06-01,2013,6,1,29.3,20.4,24.38333333,69.66666667,18.32083333,100.5345833,17.41666667,0,6.8,39,12.2,1
"79",2013-06-02,2013,6,2,25.9,19.4,21.9875,79.54166667,18.14166667,100.0354167,19.70833333,0,4.5,27,12.4,1
"80",2013-06-04,2013,6,4,17.4,10.1,13.60833333,57.375,5.220833333,101.0725,19.20833333,4.4,0,21,0,0
"81",2013-06-05,2013,6,5,18.5,7.9,14.075,56.25,5.05,101.7495833,10.41666667,5,0,2,0,0
"82",2013-06-06,2013,6,6,15.5,11.3,13.25833333,74.04166667,8.454166667,101.6645833,11.75,5,0,2,8.4,1
"83",2013-06-07,2013,6,7,14.6,12.3,13.14583333,88.54166667,11.2875,101.1025,18.16666667,4.7,0,16,9.6,1
"84",2013-06-08,2013,6,8,16.1,11.5,13.72916667,93.95833333,12.75416667,100.8058333,11.66666667,4.1,0,2,4.8,1
"85",2013-06-09,2013,6,9,24.7,14.7,18.94583333,69.5,12.42083333,101.3958333,17.29166667,0,2,21,0,0
"86",2013-06-10,2013,6,10,25.3,14.4,19.7625,63.875,12.0875,101.4533333,13.45833333,0,1.4,14,1,1
"87",2013-06-13,2013,6,13,22.8,10.1,17.74166667,72.29166667,12.16666667,100.2833333,10.125,1.3,0,14,0,0
"88",2013-06-14,2013,6,14,26.1,13.1,19.62916667,54.625,9.191666667,100.3854167,13.95833333,0,1.4,20,0,0
"89",2013-06-15,2013,6,15,24.1,11.4,18.72916667,47.95833333,7.058333333,100.7858333,20.41666667,0.8,0,22,0,0
"90",2013-06-16,2013,6,16,18.3,12.8,14.86666667,79.375,11.10833333,100.4291667,11.83333333,2.5,0,2,11.8,1
"91",2013-06-17,2013,6,17,20,12.2,16.275,74.91666667,11.57916667,100.5375,15.58333333,2.8,0,21,0.4,1
"92",2013-06-18,2013,6,18,20.6,9.5,15.49583333,62.29166667,7.575,101.0383333,11.33333333,2.9,0,14,0,0
"93",2013-06-19,2013,6,19,20.2,9.1,15.17083333,54,5.745833333,101.5075,12.04166667,3.4,0,14,0,0
"94",2013-06-20,2013,6,20,22.4,11.2,17.8375,58.33333333,9.2125,101.8325,15.625,0.9,0,17,0,0
"95",2013-06-21,2013,6,21,26.6,15.1,21.4,57.58333333,12.65,101.8075,14.45833333,0,2.9,14,0,0
"96",2013-06-22,2013,6,22,20,18.3,18.91666667,87.25,16.72916667,101.6275,10.125,0,1.1,2,12.6,1
"97",2013-06-23,2013,6,23,24.5,18.5,21.35833333,85.75,18.84166667,101.1908333,8.916666667,0,3.7,2,3.2,1
"98",2013-06-25,2013,6,25,28.3,20.8,23.6,81.29166667,20.2125,100.3816667,15.29166667,0,7,22,5.2,1
"99",2013-06-26,2013,6,26,24.5,16.4,20.85833333,84.45833333,18.14166667,100.3058333,11,0,2.1,2,0,0
"100",2013-06-27,2013,6,27,24.3,15.1,19.0625,81.5,15.75416667,100.3966667,13.41666667,0,1.9,23,0,0
"101",2013-06-28,2013,6,28,15.7,13.8,14.70416667,93.95833333,13.75,99.61708333,25.08333333,3.2,0,27,18.4,1
"102",2013-06-29,2013,6,29,21.6,15.4,18.55416667,84.875,15.925,99.67041667,8.083333333,0,0.8,2,0,0
"103",2013-06-30,2013,6,30,24.2,16.4,20.25416667,74.25,15.3125,100.5308333,12.54166667,0,2.3,2,0,0
"104",2013-07-01,2013,7,1,23.4,16.3,19.90416667,61.41666667,11.85833333,101.3495833,16.91666667,0,1.8,16,0.8,1
"105",2013-07-02,2013,7,2,20.8,16.4,18.3125,72.91666667,13.35833333,101.5683333,20,0,0.5,18,0,0
"106",2013-07-03,2013,7,3,25.9,17.2,21.56666667,79.5,17.8875,101.5845833,9.5,0,3.6,2,0,0
"107",2013-07-04,2013,7,4,28.8,19.4,24.6125,80.91666667,21.06666667,101.4770833,11.625,0,6.4,25,0,0
"108",2013-07-05,2013,7,5,29.9,21.6,24.80833333,79.41666667,20.90833333,101.3358333,15.54166667,0,7.7,15,2,1
"109",2013-07-06,2013,7,6,29.7,22.2,25.1875,71.70833333,19.42916667,101.1670833,22.75,0,8.1,22,0,0
"110",2013-07-07,2013,7,7,25.8,18.9,22.69166667,79.91666667,19.05,101.0020833,14.875,0,4.5,15,8.2,1
"111",2013-07-08,2013,7,8,25.4,17.3,21.62608696,64.26086957,14.31304348,101.1756522,13.26086957,0,3.6,14,1.4,1
"112",2013-07-09,2013,7,9,28.9,19.2,24.57083333,61.75,16.66666667,101.19,10,0,6.1,2,0,0
"113",2013-07-10,2013,7,10,28.2,21.8,24.77083333,79.125,20.9,100.2970833,21.58333333,0,7.1,21,3.6,1
"114",2013-07-11,2013,7,11,25.8,18.4,22.54166667,62.20833333,14.64166667,100.7245833,15.04166667,0,3.4,16,0,0
"115",2013-07-12,2013,7,12,25.3,15,20.6375,54.91666667,10.87916667,101.6883333,7.958333333,0,2,2,0,0
"116",2013-07-13,2013,7,13,29.2,15.5,23.15833333,64,15.67916667,101.9775,10.54166667,0,4.1,2,0,0
"117",2013-07-14,2013,7,14,30.6,20.6,26.04166667,69.29166667,19.80833333,101.9733333,9.708333333,0,7.8,13,0,0
"118",2013-07-15,2013,7,15,32.8,22.4,27.50416667,64.04166667,19.6,101.7241667,16,0,9.7,17,0,0
"119",2013-07-16,2013,7,16,31.4,21.2,27.175,60.95833333,18.9125,101.7704167,10.5,0,8.2,2,0,0
"120",2013-07-18,2013,7,18,29.5,21.1,24.575,83.33333333,21.49166667,101.0295833,11.83333333,0,7.6,15,3.2,1
"121",2013-07-19,2013,7,19,32.7,21.6,24.82083333,82.75,21.54166667,100.0608333,26.79166667,0,9.3,40,23,1
"122",2013-07-20,2013,7,20,28.1,19.3,23.55416667,69.41666667,17.18333333,100.0145833,25,0,4.6,27,5.6,1
"123",2013-07-21,2013,7,21,21.4,14.2,18.05416667,52.375,8.1,101.1529167,11.91666667,0,0,13,0,0
"124",2013-07-22,2013,7,22,25.1,13.5,19.9,58.375,11.03333333,101.0133333,6.875,0,1,2,0,0
"125",2013-07-23,2013,7,23,27.3,18.7,22.38333333,76.79166667,18,99.88958333,10.16666667,0,5,17,12.4,1
"126",2013-07-24,2013,7,24,21.5,12.8,16.21666667,67.66666667,10.15833333,100.4925,17.58333333,1.9,0,19,0,0
"127",2013-07-25,2013,7,25,22.5,9.6,16.5875,57.70833333,7.566666667,101.6095833,7.875,2.2,0,13,0,0
"128",2013-07-26,2013,7,26,24.1,12.7,19.0125,63.95833333,11.66666667,101.4391667,13.58333333,0,0.6,16,0,0
"129",2013-07-27,2013,7,27,26.2,14.6,21.2375,64.08333333,13.675,101.1195833,10.625,0,2.4,2,0,0
"130",2013-07-29,2013,7,29,22.8,16.5,19.89166667,71,14.325,101.1620833,14.79166667,0,2,26,3.6,1
"131",2013-07-30,2013,7,30,24.2,14.6,19.30416667,70.04166667,13.45416667,101.4195833,16.41666667,0,1.2,19,0,0
"132",2013-07-31,2013,7,31,25.9,16.1,21.63333333,68.20833333,15.1375,101.3341667,15.29166667,0,3.3,14,0,0
"133",2013-08-01,2013,8,1,26.2,19.1,21.35833333,79.16666667,17.52083333,100.5825,15.54166667,0,4.4,30,9.4,1
"134",2013-08-02,2013,8,2,25.1,17.9,20.9125,75.75,16.20833333,100.37875,19.625,0,3.7,26,0.2,1
"135",2013-08-03,2013,8,3,22.2,16.3,19.1875,74.95833333,14.56666667,100.3833333,18.91666667,0,1.5,18,1.4,1
"136",2013-08-05,2013,8,5,22.4,11.2,16.96666667,58.04166667,8.241666667,101.16125,14.16666667,1.1,0,21,0,0
"137",2013-08-06,2013,8,6,25.2,13.8,19.9375,62.20833333,12.12083333,101.3754167,11.83333333,0,1.6,2,0,0
"138",2013-08-07,2013,8,7,26.6,16.9,21.7,65.58333333,14.94166667,101.1904167,18.875,0,3.8,20,0.4,1
"139",2013-08-08,2013,8,8,27.2,20.2,23.67916667,70.95833333,18.03333333,100.8979167,13.20833333,0,6.1,17,0,0
"140",2013-08-09,2013,8,9,25.5,19.8,22.65,82.54166667,19.5,100.5408333,9.041666667,0,4.8,18,6,1
"141",2013-08-10,2013,8,10,21.7,15.9,18.9625,58.95833333,10.62916667,100.86125,21.41666667,0,0.7,23,0,0
"142",2013-08-11,2013,8,11,25,13.7,19.85416667,64,12.62916667,101.1575,19.66666667,0,1.2,21,0,0
"143",2013-08-12,2013,8,12,25.5,15.8,20.825,63.95833333,13.55416667,100.9054167,16.70833333,0,3,24,0,0
"144",2013-08-13,2013,8,13,24.1,16.2,19.42916667,79.125,15.59583333,100.2479167,9.916666667,0,2.2,16,12.6,1
"145",2013-08-14,2013,8,14,20.5,14.1,16.975,71.95833333,11.47083333,100.4225,15.41666667,0.7,0,19,2.8,1
"146",2013-08-15,2013,8,15,23.3,13.2,18.5875,63.95833333,11.44583333,101.0691667,24.75,0,0.4,26,0,0
"147",2013-08-16,2013,8,16,23,14.6,18.8,66.79166667,12.3875,101.5425,13.5,0,1.1,13,0,0
"148",2013-08-17,2013,8,17,23.4,12,18.48333333,60.33333333,10.3875,102.0858333,9.166666667,0.4,0,2,0,0
"149",2013-08-18,2013,8,18,26.6,14.7,20.97083333,64.79166667,13.675,101.7120833,15.70833333,0,2.5,18,0,0
"150",2013-08-19,2013,8,19,27.5,17.1,22.075,64.41666667,14.90833333,101.08125,18.25,0,4.4,18,0,0
"151",2013-08-20,2013,8,20,28.2,18.3,23.26666667,66.83333333,16.67916667,101.19375,19.70833333,0,5.4,18,0,0
"152",2013-08-21,2013,8,21,28.9,19.8,24.5125,67.66666667,18.11666667,101.2395833,20.125,0,6.4,18,0,0
"153",2013-08-22,2013,8,22,23.4,18.4,21.7,83.29166667,18.70416667,100.7145833,18.25,0,2.2,21,8.2,1
"154",2013-08-23,2013,8,23,22.9,14.6,18.17083333,64.58333333,10.9375,101.3941667,13.20833333,0,0.4,16,0,0
"155",2013-08-24,2013,8,24,23.4,10.9,17.6375,65.79166667,10.69166667,102.1658333,8.708333333,0.9,0,2,0,0
"156",2013-08-25,2013,8,25,24.7,14,19.73333333,66.08333333,12.8125,101.9545833,13.04166667,0,1.3,17,5.2,1
"157",2013-08-26,2013,8,26,24.1,17.2,21.025,88.08333333,18.975,100.91,13.70833333,0,2.7,15,0,0
"158",2013-08-27,2013,8,27,25.7,19.2,22.30416667,86.125,19.80833333,100.7641667,8.583333333,0,4.4,2,0,0
"159",2013-08-28,2013,8,28,29.3,19.1,23.31666667,81,19.62083333,100.8379167,10.04166667,0,5.9,21,4,1
"160",2013-08-29,2013,8,29,24,16.3,19.95833333,78.54166667,16.09583333,101.25,16.58333333,0,2.3,13,0,0
"161",2013-08-30,2013,8,30,26.3,15.6,20.74583333,84,17.87916667,100.6575,9.708333333,0,2.8,24,17.8,1
"162",2013-08-31,2013,8,31,23.9,19.2,21.39583333,85.125,18.73333333,100.4016667,9.291666667,0,3.5,2,0,0
"163",2013-09-01,2013,9,1,26.4,18.1,22.09166667,70.83333333,16.275,100.6620833,11.625,0,4.4,15,0,0
"164",2013-09-02,2013,9,2,22.5,15.8,18.80833333,87.25,16.6375,100.275,13.45833333,0,1.1,15,20.4,1
"165",2013-09-03,2013,9,3,21.7,16.5,18.70416667,78.58333333,14.85,100.2220833,22.04166667,0,1.1,19,0,0
"166",2013-09-04,2013,9,4,18.4,12.8,16.08333333,79.41666667,12.52083333,100.6604167,17.20833333,2.9,0,21,0.2,1
"167",2013-09-05,2013,9,5,17,9.7,13.29583333,59.70833333,4.979166667,101.3645833,11.70833333,4.8,0,20,0,0
"168",2013-09-06,2013,9,6,19.9,7.1,14.44583333,59.70833333,6.2875,101.5970833,21.20833333,4.8,0,23,0,0
"169",2013-09-07,2013,9,7,21.3,15.7,17.96666667,72.875,12.94583333,100.7895833,23.41666667,0,0.7,23,0,0
"170",2013-09-08,2013,9,8,17.5,8.8,13.8375,58.45833333,5.370833333,101.0191667,16.20833333,5,0,21,0,0
"171",2013-09-09,2013,9,9,19.1,7.9,14.25416667,66.70833333,7.858333333,101.44625,15.75,4.1,0,17,0,0
"172",2013-09-10,2013,9,10,19.1,14.5,16.71666667,90.25,15.05833333,101.0125,9.125,1,0,2,8.8,1
"173",2013-09-11,2013,9,11,29.8,15.9,22.19583333,85.25,19.35,100.8233333,11.20833333,0,5.2,19,9.4,1
"174",2013-09-12,2013,9,12,23.3,18.1,20.6375,89.75,18.875,100.2454167,13.625,0,2.6,20,23.8,1
"175",2013-09-13,2013,9,13,18,11.7,14.21666667,82.83333333,11.30833333,100.4091667,14.20833333,3.5,0,14,3.6,1
"176",2013-09-14,2013,9,14,14.8,9.5,11.925,79.16666667,8.358333333,101.0720833,13.16666667,5.9,0,15,0,0
"177",2013-09-15,2013,9,15,18.6,9.4,14.57083333,77.70833333,10.62916667,101.2425,19.04166667,3.9,0,18,2.4,1
"178",2013-09-16,2013,9,16,13.8,7.1,10.38333333,68.45833333,4.329166667,101.7920833,16.79166667,8.6,0,20,9.6,1
"179",2013-09-17,2013,9,17,17.2,4.3,11.47916667,67.91666667,5.341666667,102.4475,12.83333333,7.2,0,17,0,0
"180",2013-09-18,2013,9,18,20.2,8.1,14.20833333,70.45833333,8.604166667,101.8308333,13.83333333,3.9,0,13,0,0
"181",2013-09-19,2013,9,19,22.7,10.3,16.47916667,71.95833333,11.04166667,101.42,10.70833333,2.1,0,2,0,0
"182",2013-09-20,2013,9,20,25.6,13.6,19.55416667,67.91666667,13.08333333,100.9691667,12.125,0,1.2,14,0,0
"183",2013-09-21,2013,9,21,20.7,15.9,18.19166667,80.41666667,14.7125,100.0029167,18.41666667,0,0.3,18,10.8,1
"184",2013-09-22,2013,9,22,15.4,8.3,12.62083333,78.83333333,8.9,100.1975,17.25,6.9,0,19,7,1
"185",2013-09-23,2013,9,23,12.8,5.8,9.5125,66.45833333,3.458333333,101.2275,17.79166667,8.7,0,19,0,0
"186",2013-09-24,2013,9,24,18.7,7.6,12.27083333,60.33333333,4.504166667,101.0904167,15.625,5,0,16,0,0
"187",2013-09-25,2013,9,25,17.4,6.8,12.00416667,74.29166667,7.316666667,101.09375,7.458333333,6,0,2,0,0
"188",2013-09-26,2013,9,26,17.7,7.2,12.45,75.5,7.991666667,101.5979167,8.541666667,6.1,0,2,0,0
"189",2013-09-27,2013,9,27,19.6,9.7,14.42083333,76.79166667,10.18333333,102.04125,6.5,3.4,0,2,0,0
"190",2013-09-28,2013,9,28,21.9,8.5,15.5,73,10.15,102.1629167,4.791666667,2.8,0,2,0,0
"191",2013-09-29,2013,9,29,22.6,10.7,16.925,65.79166667,10,101.5625,6.791666667,1.3,0,2,0,0
"192",2013-09-30,2013,9,30,23,10.5,16.72083333,67.83333333,10.0375,101.2070833,4.208333333,1.3,0,2,0,0
"193",2013-10-01,2013,10,1,23,11.9,17.65416667,73.04166667,12.69166667,100.88125,12.91666667,0.7,0,15,0,0
"194",2013-10-02,2013,10,2,24.5,13.7,18.95416667,60.875,10.30833333,100.62,18,0,0.5,26,0,0
"195",2013-10-03,2013,10,3,20.5,9.7,15.45,61.5,7.720833333,101.3179167,10.45833333,2.9,0,2,0,0
"196",2013-10-04,2013,10,4,17,13.1,15.0375,61.875,7.645833333,101.4945833,12.29166667,3,0,13,0,0
"197",2013-10-05,2013,10,5,17,11.8,14.1125,51.79166667,4.2125,101.6566667,13,3.7,0,19,0,0
"198",2013-10-06,2013,10,6,14.6,7.8,11.95416667,70.25,6.445833333,101.3929167,22.66666667,6.5,0,21,6.2,1
"199",2013-10-08,2013,10,8,14.2,6.9,10.1625,66.20833333,3.975,101.8758333,17.66666667,7.6,0,21,0,0
"200",2013-10-09,2013,10,9,17.4,4.8,11.4375,68.20833333,5.25,102.4558333,6.166666667,7.2,0,18,0,0
"201",2013-10-10,2013,10,10,18.8,6,12.3,72.41666667,6.758333333,102.0316667,6.333333333,5.5,0,2,0,0
"202",2013-10-11,2013,10,11,21.5,6.6,13.32916667,73.25,8.116666667,101.75375,6.041666667,4.2,0,2,0,0
"203",2013-10-12,2013,10,12,22,8.8,15.08333333,72.5,9.829166667,102.0191667,13.375,2.6,0,2,0,0
"204",2013-10-13,2013,10,13,19.9,8.7,15.09166667,72.70833333,9.9875,102.1875,10.45833333,3.8,0,2,0,0
"205",2013-10-14,2013,10,14,17.3,10.8,14.45416667,90.41666667,12.89166667,101.9875,11.41666667,4.2,0,2,3.4,1
"206",2013-10-15,2013,10,15,16,11.3,13.44166667,84.08333333,10.77083333,101.8420833,10.08333333,4.3,0,2,0,0
"207",2013-10-16,2013,10,16,17.5,14.1,15.52916667,79.5,11.97083333,100.7541667,20,2.1,0,18,12.2,1
"208",2013-10-17,2013,10,17,16.9,12.1,14.24583333,78.08333333,10.35,100.3270833,15.5,3.4,0,16,4.6,1
"209",2013-10-18,2013,10,18,15.2,10.2,12.22916667,79.70833333,8.645833333,100.18,19.125,5.9,0,24,1.8,1
"210",2013-10-19,2013,10,19,15.6,6.7,11.53333333,74.83333333,7.1125,100.375,12.04166667,7.3,0,19,6.4,1
"211",2013-10-20,2013,10,20,12,4.6,9.195833333,66.95833333,3.1,100.3608333,28.29166667,10.7,0,29,1,1
"212",2013-10-21,2013,10,21,14.7,2.2,9.316666667,74.66666667,4.933333333,100.9291667,8.75,9.6,0,2,0.2,1
"213",2013-10-22,2013,10,22,13.5,6.5,9.8375,64.5,3.254166667,100.1695833,24.75,8.4,0,31,2.2,1
"214",2013-10-23,2013,10,23,8.2,3.3,5.508333333,66.625,-0.370833333,100.0970833,16.29166667,12.9,0,17,0,0
